generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1761424080-pG4DkcXfNXlQK0C2LKS9,2025-10-25 20:28:00.833,0.002096,,-0.004239,0,0,29386,918,804,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5419,5360,Kilo Code,
gen-1761424066-JrVnIdW3bLtkD5P5HFMj,2025-10-25 20:27:46.334,0.006167,,-0.000022,0,0,28270,1072,980,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12072,11908,Kilo Code,
gen-1761424060-Mcyjbb4qWkmbbTBSEZ93,2025-10-25 20:27:40.412,0.001731,,-0.003864,0,0,27262,288,236,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2611,2513,Kilo Code,
gen-1761423973-FYpSUhXYgc1MpQhtDRW8,2025-10-25 20:26:13.456,0.002089,,-0.003598,0,0,25769,1068,901,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6206,5460,Kilo Code,
gen-1761423963-zX9fgznz555arNYxYfqz,2025-10-25 20:26:03.298,0.002047,,-0.003485,0,0,23995,1468,960,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9125,6178,Kilo Code,
gen-1761423954-GgT983J3cetUhltXELSf,2025-10-25 20:25:54.738,0.001728,,-0.003372,0,0,23240,906,866,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7168,7057,Kilo Code,
gen-1761423947-Vt9hCVTDIu19lXqN0Xyi,2025-10-25 20:25:47.092,0.004919,,-0.000023,0,0,22487,890,851,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6460,6256,Kilo Code,
gen-1761423938-NFxlDkT6AcrVgOeGJTDG,2025-10-25 20:25:38.009,0.00463,,-0.000022,0,0,20712,1022,985,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7882,7754,Kilo Code,
gen-1761423928-EWdSffvCuGXiNBWowCHx,2025-10-25 20:25:28.660,0.003912,,-0.009674,0,0,65828,842,179,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6841,2598,Kilo Code,
gen-1761423919-NRnCLsVaKUMj0f3njIlN,2025-10-25 20:25:19.157,0.013166,,-0.000023,0,0,64500,579,321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6417,5589,Kilo Code,
gen-1761423887-AZW3L4CXuOib4IsWbenv,2025-10-25 20:24:47.378,0.138706,,-0.0002,0,0,342929,1735,1716,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,27008,26801,Kilo Code,
gen-1761412310-Hnopgql8pwyhQ85qvJI7,2025-10-25 17:11:50.256,0.018567,,-0.118417,0,0,340419,817,780,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12778,12394,Kilo Code,
gen-1761412296-5JHhuxyoDLVMK7vsQPXL,2025-10-25 17:11:36.616,0.083935,,-0.051812,0,0,338341,412,381,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11259,10948,Kilo Code,
gen-1761412226-j4X8DTE9p9TQkzti8eru,2025-10-25 17:10:26.827,0.013841,,-0.05102,0,0,148042,5646,5430,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,67256,65065,Kilo Code,
gen-1761412127-NnAAZaapnbD1xQooIq9T,2025-10-25 17:08:47.900,0.062396,,-0.000204,0,0,145779,4289,2930,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,94579,77820,Kilo Code,
gen-1761412070-NtKQo50pIz8GDTZSMkzS,2025-10-25 17:07:49.923,0.061726,,-0.000204,0,0,144640,4075,3775,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,53856,51358,Kilo Code,
gen-1761412057-gRl59BVxczIeR78mnadi,2025-10-25 17:07:37.697,0.015041,,-0.000022,0,0,72414,1163,962,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9900,9659,Kilo Code,
gen-1761412042-By2NxwDeJzvAoIj9TJx2,2025-10-25 17:07:22.578,0.009994,,-0.005137,0,0,71298,1743,1395,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13144,12534,Kilo Code,
gen-1761412032-VnSD7EWc2dbJaBdrcyfx,2025-10-25 17:07:12.586,0.007608,,-0.000022,0,0,34252,1560,1366,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8011,7636,Kilo Code,
gen-1761412018-1OsS3ZVfaAWIMW2MQV0i,2025-10-25 17:06:58.184,0.003135,,-0.003662,0,0,27397,2637,2490,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12679,12295,Kilo Code,
gen-1761412012-zMKYsV1kM2GebXiB9MxO,2025-10-25 17:06:52.724,0.001759,,-0.003382,0,0,24423,514,468,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3771,3683,Kilo Code,
gen-1761412008-OPAT2ps3kRqFvs6mZxCH,2025-10-25 17:06:48.167,0.001514,,-0.003214,0,0,22552,437,415,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2934,2895,Kilo Code,
gen-1761412000-dkpo6Ie0jXuILFqvEWk9,2025-10-25 17:06:39.780,0.004757,,-0.000022,0,0,21436,986,638,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6425,4716,Kilo Code,
gen-1761411993-arNxCJmG2uoPu3K0QEdX,2025-10-25 17:06:32.989,0.004442,,-0.000067,0,0,20909,655,574,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5035,4908,Kilo Code,
gen-1761411983-lnxHW8R77FyKrmi2zpj5,2025-10-25 17:06:23.140,0.00381,,-0.008901,0,0,60684,1150,233,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7034,2520,Kilo Code,
gen-1761411977-xXKg5qIp29M2RxvLR05x,2025-10-25 17:06:17.412,0.003482,,-0.008686,0,0,59346,598,340,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4069,3236,Kilo Code,
gen-1761411825-NnCFKQLEOqZbAFVjEQSW,2025-10-25 17:03:45.019,0.003331,,-0.008508,0,0,57912,514,120,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4470,1884,Kilo Code,
gen-1761411821-ge2XidoR5bFG1IErqNhs,2025-10-25 17:03:40.988,0.003488,,-0.008019,0,0,56727,325,139,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2784,2134,Kilo Code,
gen-1761411794-uoGnWRhd6ZtgRQSmUXe0,2025-10-25 17:03:14.107,0.016835,,-0.105563,0,0,302780,1287,921,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22799,18711,Kilo Code,
gen-1761411773-m8R5oEWk8nFryfzLVDSl,2025-10-25 17:02:53.568,0.017385,,-0.104773,0,0,301616,1513,1053,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18426,14081,Kilo Code,
gen-1761411753-4Z24UOTeGgZsoeK3CACN,2025-10-25 17:02:33.458,0.12066,,-0.00021,0,0,299359,1127,1090,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18305,17964,Kilo Code,
gen-1761411740-O3BvNUIkEfCkhSXY5f9n,2025-10-25 17:02:20.021,0.0111,,-0.009148,0,0,98594,1060,798,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10777,9819,Kilo Code,
gen-1761411732-ImevxwCtLyibJmFPyqER,2025-10-25 17:02:12.878,0.009011,,-0.003512,0,0,60994,650,371,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5396,4728,Kilo Code,
gen-1761411726-RmNDvT8Rsp4SkqYCMmtf,2025-10-25 17:02:06.889,0.001794,,-0.003306,0,0,23422,833,554,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4331,3723,Kilo Code,
gen-1761411721-7PfEdSQSHoarCeI7JlJV,2025-10-25 17:02:01.059,0.00168,,-0.003059,0,0,22048,660,563,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4207,3959,Kilo Code,
gen-1761411711-AB7Q7cXBizWEYnkiN7s9,2025-10-25 17:01:51.067,0.003044,,-0.001681,0,0,20400,1292,849,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8598,6066,Kilo Code,
gen-1761411704-TRI6Xz2TbohJQg4IMkDs,2025-10-25 17:01:44.181,0.004037,,-0.00009,0,0,18644,797,760,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5426,5300,Kilo Code,
gen-1761411696-E9x81xk4Eo7iIHxHYxxW,2025-10-25 17:01:36.266,0.003264,,-0.007841,0,0,53469,825,183,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5418,2073,Kilo Code,
gen-1761411691-5o3vXVQlcnjCK0MvKNXl,2025-10-25 17:01:31.899,0.003294,,-0.007337,0,0,52283,349,163,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2961,2446,Kilo Code,
gen-1761411683-aSBEdo8UwQeFLOQh0jsM,2025-10-25 17:01:23.707,0.002572,,-0.005951,0,0,41092,612,275,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3824,2450,Kilo Code,
gen-1761411672-nTD2lffK8ShjV0ttXzJP,2025-10-25 17:01:12.419,0.002976,,-0.005639,0,0,39682,1360,458,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7252,4841,Kilo Code,
gen-1761411662-fleKySPdyEepdBAN3gvu,2025-10-25 17:01:02.016,0.003264,,-0.005404,0,0,37602,2296,489,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10266,3889,Kilo Code,
gen-1761411647-yRIKXNsQPD95CzrvyuzG,2025-10-25 17:00:47.329,0.003102,,-0.005146,0,0,36032,2084,962,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11015,6314,Kilo Code,
gen-1761411636-hgpddXeaAPSpM5utTw1c,2025-10-25 17:00:36.352,0.003068,,-0.004829,0,0,34314,2069,1393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9469,7708,Kilo Code,
gen-1761411625-8ejCfr0bIrMa08bfAbTY,2025-10-25 17:00:25.599,0.002713,,-0.0047,0,0,32199,1947,1860,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9075,8855,Kilo Code,
gen-1761411605-CxEhxfts05NBJe2gRnDG,2025-10-25 17:00:05.784,0.003565,,-0.00457,0,0,31340,3735,3488,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18211,17415,Kilo Code,
gen-1761411595-weaVMp7Pj2JKeMMlUHnY,2025-10-25 16:59:55.358,0.002605,,-0.004244,0,0,30472,1511,1473,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8729,8631,Kilo Code,
gen-1761411586-48kN14GanMk5zV1KZKEb,2025-10-25 16:59:46.857,0.002257,,-0.004067,0,0,28302,1328,1247,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7128,6914,Kilo Code,
gen-1761411581-U5RfJkDvXROyCLILoyst,2025-10-25 16:59:41.556,0.002063,,-0.003695,0,0,27120,669,631,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4110,4024,Kilo Code,
gen-1761411573-FDUvazsjePTrDgP9ikko,2025-10-25 16:59:33.585,0.001905,,-0.003624,0,0,24641,1203,1124,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6349,6305,Kilo Code,
gen-1761411556-cHo6JKjK6uv1kfNVHZzr,2025-10-25 16:59:16.865,0.002885,,-0.003343,0,0,24168,2789,2735,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15211,15061,Kilo Code,
gen-1761411547-Uj6NgbyaZvLYOVdHdBYi,2025-10-25 16:59:07.287,0.001961,,-0.003276,0,0,22292,1559,1382,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8394,7903,Kilo Code,
gen-1761411538-ivONNR4AQzQlH76LMHX5,2025-10-25 16:58:58.172,0.00334,,-0.001678,0,0,21850,1298,1260,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7651,7515,Kilo Code,
gen-1761411531-Tt8870dPWkrKouLNG1aK,2025-10-25 16:58:51.109,0.004507,,-0.000067,0,0,20478,958,935,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5722,5637,Kilo Code,
gen-1761411520-MrNCUZrAp1om3u1ibDa0,2025-10-25 16:58:40.960,0.003126,,-0.007159,0,0,48919,1004,317,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7809,3944,Kilo Code,
gen-1761411514-WjgfXCYgF0u8bnnnJYvQ,2025-10-25 16:58:34.228,0.009803,,-0.000022,0,0,47733,559,373,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5422,4965,Kilo Code,
gen-1761411448-KMIvlHxHz6G3pekWa45x,2025-10-25 16:57:28.835,0.009611,,-0.000022,0,0,46300,747,298,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5697,3766,Kilo Code,
gen-1761411444-cdkyhefFRlcbOJk2SiPM,2025-10-25 16:57:24.829,0.003231,,-0.005969,0,0,45201,322,175,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2777,2361,Kilo Code,
gen-1761411435-dSyho9FfOkGDVGKgmBNc,2025-10-25 16:57:15.390,0.002939,,-0.006084,0,0,42026,1236,235,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6206,2004,Kilo Code,
gen-1761411429-Nf1cfz3TPZmTYHJLqB1v,2025-10-25 16:57:09.123,0.002774,,-0.005673,0,0,40566,670,318,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4628,3437,Kilo Code,
gen-1761411417-b6s03Sk82y1LWl5CMkG5,2025-10-25 16:56:57.518,0.003139,,-0.005434,0,0,37831,2015,588,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8036,4138,Kilo Code,
gen-1761411411-vWXxeajedlJ10sy7dCi4,2025-10-25 16:56:51.758,0.007432,,,0,0,36914,100,0,x-ai/grok-4-fast,xAI,standard,true,true,,,,9394,3594,Kilo Code,
gen-1761411398-X5JC4R1j3UMtWmroSURZ,2025-10-25 16:56:38.049,0.0028,,-0.004964,0,0,34324,1802,1193,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10363,8050,Kilo Code,
gen-1761411391-BLWLLCkLlCrl2JdFfMvJ,2025-10-25 16:56:31.076,0.002289,,-0.004746,0,0,33104,830,754,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5541,5258,Kilo Code,
gen-1761411379-Q7LXgQoNWjDjopRNy6AT,2025-10-25 16:56:19.273,0.002681,,-0.004412,0,0,31647,1529,1177,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10480,9619,Kilo Code,
gen-1761411369-qGowmI1g37deiZJIJEwA,2025-10-25 16:56:09.494,0.002609,,-0.003865,0,0,29422,1183,1059,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8083,7902,Kilo Code,
gen-1761411352-Nmw21lyCFUz835Mlph7R,2025-10-25 16:55:52.438,0.00651,,-0.000022,0,0,25778,2754,2497,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15948,15124,Kilo Code,
gen-1761411346-WH5WGcWG8hB5arJbz3WT,2025-10-25 16:55:46.917,0.001728,,-0.003469,0,0,24668,529,478,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4003,4003,Kilo Code,
gen-1761411338-ZdPY4d2yBEiCGFx1Pjv7,2025-10-25 16:55:38.745,0.002006,,-0.003202,0,0,23137,1162,753,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6749,5432,Kilo Code,
gen-1761411333-v9JhA6cP0rKcL5XhA7FW,2025-10-25 16:55:33.599,0.004499,,-0.000022,0,0,21352,504,467,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3678,3585,Kilo Code,
gen-1761411324-ODnmYE9HHewlTlodZ6la,2025-10-25 16:55:24.660,0.00294,,-0.001689,0,0,19951,1281,929,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7552,6126,Kilo Code,
gen-1761411311-45ex8gl32ObLIPAHIXcy,2025-10-25 16:55:11.587,0.002903,,-0.005813,0,0,39804,1513,354,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10564,3140,Kilo Code,
gen-1761411305-DbklvijipUKS8zx0OYuN,2025-10-25 16:55:05.136,0.003023,,-0.005089,0,0,38763,722,575,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5296,4978,Kilo Code,
gen-1761411295-MifbT70YQ94nROfJVl8L,2025-10-25 16:54:55.216,0.002996,,-0.006566,0,0,44701,1244,316,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5799,2404,Kilo Code,
gen-1761411287-rZkHbU4JA2qBFd6wQKN5,2025-10-25 16:54:47.546,0.002667,,-0.006446,0,0,43779,715,224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4257,2176,Kilo Code,
gen-1761411279-rwMu1nJiRpbzsP4sKHOX,2025-10-25 16:54:39.108,0.00268,,-0.006326,0,0,42980,821,451,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4777,3273,Kilo Code,
gen-1761411270-V76rtLbqfYICDJQUqunz,2025-10-25 16:54:30.634,0.002663,,-0.006116,0,0,42180,688,319,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5052,3651,Kilo Code,
gen-1761411262-Bywjnf6uW2XjuWGfMXC7,2025-10-25 16:54:22.079,0.002807,,-0.005993,0,0,40783,1289,319,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4702,2212,Kilo Code,
gen-1761411254-buvyP9Y9EKHf0LRZcRbO,2025-10-25 16:54:14.182,0.002455,,-0.005858,0,0,39962,643,251,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4630,2665,Kilo Code,
gen-1761411245-FwFuMDFFzRpmMHCeZmFg,2025-10-25 16:54:05.453,0.002443,,-0.005736,0,0,39064,734,263,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5008,2615,Kilo Code,
gen-1761411236-NZXJU1qoAnZ3bGYplWvL,2025-10-25 16:53:56.552,0.002476,,-0.005619,0,0,38247,893,505,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5641,3582,Kilo Code,
gen-1761411229-PJ3idZagihCQ8ll6jgr6,2025-10-25 16:53:49.028,0.002339,,-0.005495,0,0,37470,682,332,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3979,2781,Kilo Code,
gen-1761411222-jIP46VxzkavXx1JhdWnF,2025-10-25 16:53:42.872,0.002265,,-0.005394,0,0,36643,662,258,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2795,1868,Kilo Code,
gen-1761411216-pKqVsitdsKKJkqil1fLd,2025-10-25 16:53:35.946,0.002227,,-0.005257,0,0,35968,582,330,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3594,2775,Kilo Code,
gen-1761411207-8vGHL3ce5NQO2wvv2QX3,2025-10-25 16:53:27.329,0.002363,,-0.005146,0,0,35055,999,515,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5124,3721,Kilo Code,
gen-1761411200-68LcgfpxNnBoUGU4fXzK,2025-10-25 16:53:20.533,0.002154,,-0.005021,0,0,34318,626,312,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3208,2358,Kilo Code,
gen-1761411192-nwnU2fv6UFCMUVwFWX2f,2025-10-25 16:53:12.572,0.002159,,-0.004905,0,0,33484,736,327,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3476,2490,Kilo Code,
gen-1761411183-duuCb3vPJFMUSp9LgFtA,2025-10-25 16:53:03.233,0.00215,,-0.004798,0,0,32706,815,466,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4944,3721,Kilo Code,
gen-1761411175-ZLmGHqn97JofrBnmroO5,2025-10-25 16:52:55.336,0.002056,,-0.004694,0,0,31996,703,424,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4785,3284,Kilo Code,
gen-1761411167-3Kdn3xkUWHQo6tYBYlJ7,2025-10-25 16:52:47.921,0.006513,,-0.000022,0,0,31301,550,290,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3890,3130,Kilo Code,
gen-1761411160-KY9CHqB97C1ZMvkWlOaz,2025-10-25 16:52:40.848,0.001883,,-0.004488,0,0,30632,492,260,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3935,2738,Kilo Code,
gen-1761411153-ON8JxEGuaqN96GItbBAL,2025-10-25 16:52:33.306,0.001896,,-0.004389,0,0,29929,599,327,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4177,3156,Kilo Code,
gen-1761411146-N3v23bJLT2JdPkJiAubC,2025-10-25 16:52:26.789,0.001851,,-0.004285,0,0,29266,569,335,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3046,2173,Kilo Code,
gen-1761411139-axxWZAnbttnJOvl4kkKF,2025-10-25 16:52:19.392,0.001877,,-0.004182,0,0,28577,689,433,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4214,3261,Kilo Code,
gen-1761411132-Mei9PGlZhUx4jXGu1x1j,2025-10-25 16:52:12.008,0.001814,,-0.004095,0,0,27887,666,407,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4163,3093,Kilo Code,
gen-1761411125-aL0xDFriyjKoG4EuLVDt,2025-10-25 16:52:05.180,0.00171,,-0.004,0,0,27309,498,349,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3392,3124,Kilo Code,
gen-1761411118-8zZJ2epwUhAqsrNFg7Xe,2025-10-25 16:51:58.336,0.001702,,-0.003903,0,0,26677,541,346,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3750,3101,Kilo Code,
gen-1761411112-XN5RASx6RLYxtPrsH7Tp,2025-10-25 16:51:51.998,0.001642,,-0.003809,0,0,26028,492,278,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2881,2328,Kilo Code,
gen-1761411105-Z516VD6d0a7IwZoheAvx,2025-10-25 16:51:45.548,0.001676,,-0.003714,0,0,25400,622,425,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3299,2938,Kilo Code,
gen-1761411098-3YlaC8veaxww3o0jKkfH,2025-10-25 16:51:38.725,0.001647,,-0.003618,0,0,24767,624,420,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3599,3086,Kilo Code,
gen-1761411091-5PZ0sfXve7Yy7oGPN24S,2025-10-25 16:51:31.486,0.00165,,-0.003523,0,0,24126,698,488,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3846,3279,Kilo Code,
gen-1761411082-A7Uxd5BzLpcVDZSU8SqP,2025-10-25 16:51:22.894,0.001814,,-0.003358,0,0,23496,949,750,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5495,4709,Kilo Code,
gen-1761411069-Yzbj244OXpsHZ3F7iwck,2025-10-25 16:51:09.604,0.001984,,-0.003225,0,0,22397,1461,755,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9723,5972,Kilo Code,
gen-1761411053-Hf2WE5JY0aLgjEW36scu,2025-10-25 16:50:53.868,0.005502,,-0.000023,0,0,21506,2449,1945,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12210,10164,Kilo Code,
gen-1761411045-m8EJLUvt7wtIMvfbysiV,2025-10-25 16:50:45.705,0.004726,,-0.000023,0,0,20971,1111,997,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6727,6435,Kilo Code,
gen-1761411035-uSVb7M8tlNy2L1K3K0HS,2025-10-25 16:50:35.119,0.002559,,-0.004933,0,0,33936,1412,399,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8200,3501,Kilo Code,
gen-1761411029-9fO5kf2D4bzjaTxrZJgG,2025-10-25 16:50:29.930,0.002773,,-0.004081,0,0,32895,551,404,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4075,3528,Kilo Code,
gen-1761411003-d6lMd9jJes28rldJ6Fp5,2025-10-25 16:50:03.366,0.006463,,-0.000022,0,0,24608,3129,721,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23627,4776,Kilo Code,
gen-1761410997-QHwFgGrgBLVn3EaoPjle,2025-10-25 16:49:57.220,0.004596,,-0.000023,0,0,21488,644,588,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4777,4637,Kilo Code,
gen-1761410987-VOPc4hn6QG8FVDeZBvsQ,2025-10-25 16:49:47.270,0.002073,,-0.003925,0,0,27215,1112,308,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7699,2657,Kilo Code,
gen-1761410980-mB8IxHICi6FlQTwgCjpL,2025-10-25 16:49:39.966,0.002232,,-0.00325,0,0,26174,498,351,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5657,5452,Kilo Code,
gen-1761410940-2saEdUK7aghPMjcOlhZ6,2025-10-25 16:49:00.650,0.017827,,-0.003936,0,0,100984,3134,797,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,32399,12439,Kilo Code,
gen-1761410932-j6mbH87wxIivRFatLDqf,2025-10-25 16:48:52.645,0.002669,,-0.003072,0,0,26245,987,786,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6035,5972,Kilo Code,
gen-1761410927-W2PvjJLnEwFbIW20LVHg,2025-10-25 16:48:47.126,0.001506,,-0.002993,0,0,20490,805,655,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4142,3804,Kilo Code,
gen-1761410922-TPK1LVg7pHD0qWwuuvhK,2025-10-25 16:48:42.608,0.001497,,-0.002778,0,0,19962,568,544,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3174,3127,Kilo Code,
gen-1761410918-uDApxMt8WNMwbgtmN1DE,2025-10-25 16:48:38.305,0.002593,,-0.001287,0,0,18528,350,328,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2740,2679,Kilo Code,
gen-1761410914-8BRYH6SsHuqXFcVgGN8U,2025-10-25 16:48:34.302,0.003571,,-0.000023,0,0,17140,333,310,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2697,2664,Kilo Code,
gen-1761410907-kva8iUfjF75DadhnF1EI,2025-10-25 16:48:27.404,0.004678,,-0.000022,0,0,21678,730,297,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4200,3035,Kilo Code,
gen-1761410901-j3LK4DPn1LDtv9LPDb6a,2025-10-25 16:48:21.070,0.001823,,-0.00257,0,0,20620,540,393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4991,4653,Kilo Code,
gen-1761410882-h1o4wJrSDtCjanmKYM9r,2025-10-25 16:48:02.112,0.002642,,-0.00312,0,0,23631,2074,444,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15652,3644,Kilo Code,
gen-1761410878-wnYjHdWFsXnXDfEWb2iq,2025-10-25 16:47:58.748,0.004217,,-0.000023,0,0,20808,158,102,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2083,1976,Kilo Code,
gen-1761410874-6sx42wto6ZwPyrXc0UYj,2025-10-25 16:47:54.417,0.003259,,-0.000022,0,0,15372,415,378,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3149,3079,Kilo Code,
gen-1761410864-OWO6MHicRU4ewccLImTJ,2025-10-25 16:47:44.928,0.001631,,-0.002411,0,0,17141,1229,905,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7122,5654,Kilo Code,
gen-1761410855-fJMiezmRUnUpYCIjbKvc,2025-10-25 16:47:35.319,0.003907,,-0.000022,0,0,16083,1427,1280,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8072,7731,Kilo Code,
